Transaction ID,Date,Month Year,Account Number,Transaction Type,Amount,Source System,Reconciliation Status,Discrepancy Reason,Currency,Branch Code,Processed By,Approval Status,Comments,Transaction Mode,Last Modified
TXN000163,2/2/2024,Feb 2024,,Deposit,-88.82,Payroll,Adjusted,Duplicate,CAD,BRC018,User_6,Pending,No Comments,POS,2/2/2024
TXN000164,1/5/2024,Jan 2024,ACC000064,Withdrawal,-1524.61,Payroll,Adjusted,None,CAD,BRC012,User_32,Rejected,Incorrect amount,Online,1/5/2024
TXN000165,3/25/2024,Mar 2024,ACC000357,Transfer,12759.17,Unknown,Matched,None,GBP,BRC016,User_16,Rejected,No Comments,Wire Transfer,3/25/2024
TXN000166,2/23/2024,Feb 2024,ACC000253,Withdrawal,10492.46,Payroll,Matched,None,NGN,BRC013,User_25,Approved,Needs review,Manual Entry,2/23/2024
TXN000167,2/11/2024,Feb 2024,ACC000118,Payment,-1891.93,General Ledger,Mismatched,None,NGN,BRC017,User_13,Pending,No Comments,ATM,2/11/2024
TXN000168,3/23/2024,Mar 2024,ACC000178,Deposit,2626.59,Payroll,Adjusted,Duplicate,NGN,BRC014,User_41,Approved,Incorrect amount,Manual Entry,3/23/2024
TXN000169,2/10/2024,Feb 2024,ACC000246,Withdrawal,-2336.75,Payroll,Pending,Missing,GBP,BRC016,User_15,Approved,Incorrect amount,ATM,2/10/2024
TXN000170,1/31/2024,Jan 2024,ACC000152,Invoice,3704.33,Payroll,Pending,Duplicate,GBP,BRC016,User_28,Pending,Confirmed,Online,1/31/2024
TXN000171,2/29/2024,Feb 2024,ACC000454,Invoice,-1074.5,Payroll,Mismatched,Missing,USD,BRC010,User_43,Rejected,No Comments,POS,2/29/2024
TXN000172,1/8/2024,Jan 2024,ACC000451,Unknown,-4316.21,Bank,Mismatched,Duplicate,USD,BRC005,User_23,Approved,Needs review,Online,1/8/2024
TXN000173,2/22/2024,Feb 2024,ACC000027,Transfer,535.51,ERP,Mismatched,Missing,EUR,BRC018,User_42,Approved,Urgent,ATM,2/22/2024
TXN000174,2/14/2024,Feb 2024,ACC000323,Invoice,8798.06,CRM,Pending,None,CAD,BRC013,User_11,Pending,No Comments,Manual Entry,2/14/2024
TXN000175,1/4/2024,Jan 2024,ACC000082,Transfer,10093.66,ERP,Pending,Missing,NGN,BRC006,User_29,Pending,No Comments,Manual Entry,1/4/2024
TXN000176,2/20/2024,Feb 2024,ACC000446,Transfer,4353.86,ERP,Adjusted,None,NGN,BRC006,User_14,Pending,Incorrect amount,Manual Entry,2/20/2024
TXN000177,3/21/2024,Mar 2024,ACC000291,Transfer,3720.59,CRM,Pending,Missing,EUR,BRC004,User_6,Rejected,Incorrect amount,Wire Transfer,3/21/2024
TXN000178,3/25/2024,Mar 2024,ACC000498,Withdrawal,-2176.09,CRM,Pending,None,EUR,BRC005,User_40,Pending,Urgent,ATM,3/25/2024
TXN000179,3/22/2024,Mar 2024,ACC000183,Withdrawal,9472.97,Bank,Pending,Duplicate,GBP,BRC009,System,Approved,Incorrect amount,ATM,3/22/2024
TXN000180,2/7/2024,Feb 2024,ACC000177,Transfer,2997.15,ERP,Pending,None,EUR,BRC017,User_39,Pending,Urgent,Wire Transfer,2/7/2024
TXN000181,3/11/2024,Mar 2024,ACC000333,Deposit,-366.03,Bank,Pending,Missing,CAD,BRC009,User_24,Rejected,Confirmed,Manual Entry,3/11/2024
TXN000182,3/13/2024,Mar 2024,ACC000207,Deposit,-340.07,ERP,Matched,None,USD,BRC010,User_3,Rejected,Confirmed,Manual Entry,3/13/2024
TXN000183,2/29/2024,Feb 2024,ACC000423,Invoice,-2558.72,Payroll,Adjusted,None,EUR,BRC016,User_16,Approved,Needs review,POS,2/29/2024
TXN000184,1/11/2024,Jan 2024,ACC000356,Transfer,-1720.35,General Ledger,Mismatched,None,GBP,BRC007,User_9,Approved,Urgent,POS,1/11/2024
TXN000185,1/29/2024,Jan 2024,ACC000472,Deposit,14814.94,ERP,Pending,Missing,NGN,BRC014,User_43,Pending,Incorrect amount,ATM,1/29/2024
TXN000186,2/11/2024,Feb 2024,ACC000023,Withdrawal,1094.57,CRM,Matched,None,EUR,BRC019,User_48,Rejected,Confirmed,ATM,2/11/2024
TXN000187,2/25/2024,Feb 2024,ACC000423,Invoice,6701.38,CRM,Mismatched,None,NGN,BRC012,User_37,Rejected,No Comments,Manual Entry,2/25/2024
TXN000188,2/26/2024,Feb 2024,ACC000479,Transfer,-4235.6,CRM,Mismatched,None,GBP,BRC011,User_18,Approved,No Comments,Wire Transfer,2/26/2024
TXN000189,3/10/2024,Mar 2024,ACC000195,Invoice,11123.22,Payroll,Mismatched,Incorrect Amount,CAD,BRC020,User_38,Approved,Incorrect amount,ATM,
TXN000190,3/29/2024,Mar 2024,ACC000068,Invoice,-1595.57,ERP,Mismatched,Duplicate,Unknown,BRC008,User_20,Pending,Duplicate entry,Online,3/29/2024
TXN000191,2/17/2024,Feb 2024,ACC000175,Payment,1652.68,ERP,Adjusted,Incorrect Amount,GBP,BRC006,User_1,Rejected,Confirmed,Manual Entry,2/17/2024
TXN000192,2/24/2024,Feb 2024,ACC000319,Withdrawal,-735.78,CRM,Adjusted,None,USD,BRC008,User_50,Approved,Confirmed,Manual Entry,2/24/2024
TXN000193,2/8/2024,Feb 2024,ACC000392,Invoice,3934.16,Unknown,Pending,None,USD,BRC012,User_32,Rejected,Needs review,Online,2/8/2024
TXN000194,3/19/2024,Mar 2024,ACC000299,Payment,8261.42,Payroll,Mismatched,Duplicate,CAD,BRC015,User_46,Rejected,Needs review,Wire Transfer,3/19/2024
TXN000195,2/20/2024,Feb 2024,ACC000008,Payment,-1194.14,General Ledger,Mismatched,Incorrect Amount,EUR,BRC006,User_17,Rejected,No Comments,ATM,2/20/2024
TXN000196,3/17/2024,Mar 2024,ACC000074,Unknown,-4424.75,CRM,Matched,None,NGN,BRC004,User_44,Approved,Duplicate entry,POS,3/17/2024
TXN000197,1/7/2024,Jan 2024,ACC000086,Deposit,9848.72,General Ledger,Pending,None,USD,BRC006,User_22,Pending,Incorrect amount,ATM,1/7/2024
TXN000198,1/3/2024,Jan 2024,ACC000230,Invoice,9821.29,CRM,Matched,None,NGN,BRC007,User_32,Approved,No Comments,Online,1/3/2024
TXN000199,1/11/2024,Jan 2024,ACC000287,Deposit,-4107.49,Payroll,Mismatched,None,GBP,BRC007,User_25,Pending,No Comments,Wire Transfer,1/11/2024
TXN000200,1/23/2024,Jan 2024,ACC000295,Transfer,13220.49,Bank,Pending,None,USD,BRC008,User_22,Approved,Needs review,Online,1/23/2024
TXN000201,3/2/2024,Mar 2024,ACC000174,Payment,4888.17,Bank,Pending,None,NGN,BRC019,User_3,Pending,Incorrect amount,POS,3/2/2024
TXN000202,3/7/2024,Mar 2024,ACC000082,Deposit,11752.47,Bank,Pending,Incorrect Amount,NGN,BRC009,User_22,Pending,No Comments,POS,3/7/2024
TXN000203,3/5/2024,Mar 2024,ACC000018,Payment,8028.57,Bank,Matched,None,Unknown,BRC009,User_15,Rejected,Needs review,POS,3/5/2024
TXN000204,2/23/2024,Feb 2024,ACC000314,Withdrawal,3769.41,General Ledger,Matched,None,USD,BRC020,User_15,Pending,Needs review,Unknown,2/23/2024
TXN000205,3/1/2024,Mar 2024,ACC000496,Deposit,5416.31,Payroll,Mismatched,Duplicate,USD,BRC014,User_46,Rejected,No Comments,POS,3/1/2024
TXN000206,3/21/2024,Mar 2024,ACC000376,Invoice,7978.35,CRM,Adjusted,Incorrect Amount,CAD,BRC018,User_33,Rejected,No Comments,Manual Entry,3/21/2024
TXN000207,1/4/2024,Jan 2024,ACC000090,Withdrawal,1873.08,Payroll,Adjusted,Incorrect Amount,GBP,BRC017,User_45,Pending,Urgent,POS,1/4/2024
TXN000208,3/10/2024,Mar 2024,ACC000400,Withdrawal,13458.56,General Ledger,Matched,None,EUR,BRC007,User_8,Pending,Incorrect amount,Online,3/10/2024
TXN000209,3/13/2024,Mar 2024,ACC000171,Deposit,8325.4,Bank,Pending,Incorrect Amount,CAD,BRC011,User_11,Rejected,Duplicate entry,Manual Entry,3/13/2024
TXN000210,3/12/2024,Mar 2024,ACC000345,Withdrawal,12109.04,Payroll,Matched,None,EUR,BRC009,User_46,Rejected,No Comments,Manual Entry,3/12/2024
TXN000211,1/29/2024,Jan 2024,ACC000440,Payment,-3051.59,Bank,Adjusted,Duplicate,USD,BRC014,User_32,Approved,Incorrect amount,ATM,1/29/2024
TXN000212,3/18/2024,Mar 2024,ACC000391,Invoice,9335.73,Unknown,Pending,Missing,USD,BRC015,User_50,Pending,No Comments,Manual Entry,3/18/2024
TXN000213,2/3/2024,Feb 2024,ACC000121,Withdrawal,12775.88,ERP,Adjusted,Duplicate,EUR,BRC015,User_33,Unknown,No Comments,Online,2/3/2024
TXN000214,3/16/2024,Mar 2024,ACC000454,Transfer,8733.06,ERP,Pending,Incorrect Amount,Unknown,BRC018,User_42,Pending,Incorrect amount,POS,3/16/2024
TXN000215,3/27/2024,Mar 2024,ACC000242,Withdrawal,221.5,Payroll,Pending,Missing,CAD,BRC013,User_33,Pending,Confirmed,ATM,3/27/2024
TXN000216,3/30/2024,Mar 2024,ACC000268,Payment,14614.28,CRM,Matched,None,EUR,BRC018,User_10,Pending,No Comments,Manual Entry,3/30/2024
TXN000217,3/24/2024,Mar 2024,ACC000285,Withdrawal,2598.92,ERP,Adjusted,Missing,GBP,BRC007,User_41,Rejected,Duplicate entry,Manual Entry,3/24/2024
TXN000218,1/29/2024,Jan 2024,ACC000455,Deposit,967.2,ERP,Pending,Missing,CAD,BRC002,User_41,Rejected,Urgent,POS,1/29/2024
TXN000219,3/5/2024,Mar 2024,ACC000281,Invoice,-1415.87,General Ledger,Pending,Incorrect Amount,USD,BRC001,User_14,Pending,Incorrect amount,Manual Entry,3/5/2024
TXN000220,3/6/2024,Mar 2024,ACC000186,Deposit,14642.73,ERP,Matched,None,USD,BRC007,User_8,Approved,Confirmed,ATM,3/6/2024
TXN000221,3/18/2024,Mar 2024,ACC000003,Deposit,8508.81,Bank,Mismatched,Duplicate,CAD,BRC007,User_45,Rejected,No Comments,Unknown,3/18/2024
TXN000222,2/22/2024,Feb 2024,ACC000168,Transfer,12690.86,CRM,Matched,None,EUR,BRC019,User_20,Rejected,Needs review,Online,2/22/2024
TXN000223,3/4/2024,Mar 2024,ACC000163,Payment,503.85,Payroll,Pending,Incorrect Amount,GBP,BRC010,User_46,Approved,No Comments,POS,3/4/2024
TXN000224,1/4/2024,Jan 2024,ACC000402,Invoice,11410.87,ERP,Adjusted,None,EUR,BRC019,User_17,Approved,Confirmed,Online,1/4/2024
TXN000225,3/21/2024,Mar 2024,ACC000361,Payment,-4561.6,ERP,Matched,None,GBP,BRC002,User_43,Approved,No Comments,ATM,3/21/2024
TXN000226,2/12/2024,Feb 2024,ACC000143,Withdrawal,11806.75,CRM,Mismatched,None,NGN,BRC017,User_2,Pending,Confirmed,Wire Transfer,2/12/2024
TXN000227,3/13/2024,Mar 2024,ACC000287,Invoice,8357.49,ERP,Mismatched,None,NGN,BRC020,User_50,Pending,No Comments,Online,3/13/2024
TXN000228,2/14/2024,Feb 2024,ACC000366,Deposit,-2800.3,Bank,Mismatched,Missing,EUR,BRC004,User_38,Approved,Confirmed,Online,2/14/2024
TXN000229,1/29/2024,Jan 2024,ACC000246,Payment,8218.55,Payroll,Matched,None,USD,BRC020,User_22,Rejected,Confirmed,POS,1/29/2024
TXN000230,2/9/2024,Feb 2024,ACC000252,Payment,11996.35,Bank,Adjusted,Duplicate,GBP,BRC012,User_9,Rejected,Urgent,Manual Entry,2/9/2024
TXN000231,3/9/2024,Mar 2024,ACC000094,Invoice,14250.41,CRM,Pending,None,CAD,BRC004,User_50,Approved,Urgent,Online,3/9/2024
TXN000232,1/22/2024,Jan 2024,ACC000004,Transfer,8451.23,Bank,Mismatched,Duplicate,NGN,BRC015,User_19,Pending,Confirmed,Online,1/22/2024
TXN000233,1/6/2024,Jan 2024,ACC000097,Transfer,13475.13,ERP,Mismatched,Incorrect Amount,GBP,BRC016,User_50,Approved,Duplicate entry,Manual Entry,1/6/2024
TXN000234,3/22/2024,Mar 2024,ACC000242,Deposit,-1900.69,Payroll,Pending,None,GBP,BRC009,User_30,Pending,No Comments,ATM,3/22/2024
TXN000235,3/11/2024,Mar 2024,ACC000124,Deposit,-3879.85,Payroll,Pending,Missing,GBP,BRC002,User_44,Rejected,Urgent,Unknown,3/11/2024
TXN000236,1/2/2024,Jan 2024,ACC000085,Payment,6093.01,ERP,Adjusted,Incorrect Amount,EUR,BRC018,User_7,Rejected,Duplicate entry,POS,1/2/2024
TXN000237,2/19/2024,Feb 2024,ACC000027,Transfer,8573.3,Bank,Pending,Incorrect Amount,NGN,BRC010,User_37,Approved,Confirmed,Wire Transfer,2/19/2024
TXN000238,3/3/2024,Mar 2024,ACC000390,Transfer,724.31,General Ledger,Adjusted,Incorrect Amount,CAD,BRC007,User_17,Approved,No Comments,Online,3/3/2024
TXN000239,4/1/2024,Apr 2024,ACC000298,Transfer,8585.78,General Ledger,Pending,Missing,NGN,BRC011,User_40,Approved,Urgent,Manual Entry,
TXN000240,3/29/2024,Mar 2024,ACC000241,Payment,7706.45,CRM,Matched,None,EUR,BRC012,User_18,Pending,Needs review,Online,3/29/2024
TXN000241,2/13/2024,Feb 2024,ACC000163,Transfer,1518.65,General Ledger,Adjusted,None,NGN,BRC002,User_17,Rejected,Duplicate entry,Online,2/13/2024
TXN000242,1/30/2024,Jan 2024,ACC000279,Deposit,10879.25,General Ledger,Pending,Missing,CAD,BRC012,User_4,Rejected,Needs review,Wire Transfer,1/30/2024
TXN000243,1/1/2024,Jan 2024,ACC000496,Payment,13086.29,CRM,Pending,Missing,USD,BRC019,User_2,Approved,Incorrect amount,Online,1/1/2024
TXN000244,2/22/2024,Feb 2024,ACC000031,Deposit,-957.33,Payroll,Matched,None,USD,BRC015,User_12,Rejected,Incorrect amount,ATM,2/22/2024
TXN000245,4/1/2024,Apr 2024,ACC000207,Withdrawal,774.63,ERP,Pending,None,NGN,BRC004,User_27,Rejected,Incorrect amount,ATM,
TXN000246,3/14/2024,Mar 2024,ACC000023,Invoice,-1825.19,CRM,Adjusted,None,USD,BRC008,User_1,Rejected,Confirmed,Online,3/14/2024
TXN000247,2/19/2024,Feb 2024,ACC000351,Invoice,2000.63,General Ledger,Pending,None,GBP,BRC015,User_11,Rejected,Duplicate entry,POS,2/19/2024
TXN000248,1/25/2024,Jan 2024,ACC000451,Transfer,905.12,ERP,Matched,None,NGN,BRC018,User_23,Pending,Incorrect amount,Online,1/25/2024
TXN000249,3/4/2024,Mar 2024,ACC000384,Payment,8848.11,CRM,Mismatched,Incorrect Amount,NGN,BRC006,User_2,Pending,Needs review,POS,3/4/2024
TXN000250,1/16/2024,Jan 2024,ACC000271,Unknown,9362.56,CRM,Mismatched,Missing,NGN,BRC014,User_8,Pending,Confirmed,Wire Transfer,1/16/2024
TXN000251,3/27/2024,Mar 2024,ACC000157,Invoice,9931.32,Bank,Adjusted,None,EUR,Unknown,User_33,Approved,Duplicate entry,Wire Transfer,3/27/2024
TXN000252,1/23/2024,Jan 2024,ACC000245,Transfer,3393.34,ERP,Adjusted,Missing,NGN,BRC001,User_11,Rejected,Incorrect amount,ATM,1/23/2024
TXN000253,1/25/2024,Jan 2024,,Deposit,5814.85,General Ledger,Adjusted,Missing,EUR,BRC010,User_33,Rejected,Confirmed,Manual Entry,1/25/2024
TXN000254,3/21/2024,Mar 2024,ACC000038,Transfer,7787.49,Bank,Pending,Incorrect Amount,NGN,BRC013,User_19,Rejected,Incorrect amount,Manual Entry,3/21/2024
TXN000255,1/3/2024,Jan 2024,ACC000379,Invoice,-60.89,CRM,Matched,None,NGN,BRC008,User_46,Pending,Urgent,Manual Entry,1/3/2024
TXN000256,3/21/2024,Mar 2024,ACC000498,Payment,626.2,ERP,Mismatched,Incorrect Amount,Unknown,BRC002,User_32,Approved,No Comments,Wire Transfer,3/21/2024
TXN000257,3/4/2024,Mar 2024,ACC000133,Withdrawal,5754.49,CRM,Adjusted,Duplicate,NGN,Unknown,User_19,Pending,Incorrect amount,Manual Entry,3/4/2024
TXN000258,1/3/2024,Jan 2024,ACC000249,Deposit,6005.51,CRM,Pending,Missing,NGN,BRC006,User_49,Pending,Incorrect amount,Unknown,1/3/2024
TXN000259,2/27/2024,Feb 2024,ACC000182,Deposit,9750.41,Bank,Mismatched,Incorrect Amount,CAD,BRC018,User_23,Approved,No Comments,Manual Entry,2/27/2024
TXN000260,1/4/2024,Jan 2024,ACC000059,Invoice,6622.23,Payroll,Mismatched,None,GBP,BRC008,User_20,Pending,Duplicate entry,Wire Transfer,1/4/2024
TXN000261,2/15/2024,Feb 2024,ACC000452,Invoice,5231.31,Bank,Mismatched,Duplicate,GBP,BRC006,User_23,Rejected,No Comments,ATM,2/15/2024
TXN000262,1/2/2024,Jan 2024,ACC000471,Payment,-1320.2,ERP,Pending,Missing,GBP,BRC002,User_27,Rejected,Incorrect amount,Wire Transfer,1/2/2024
TXN000263,1/25/2024,Jan 2024,ACC000036,Invoice,-1728.15,Unknown,Adjusted,Duplicate,NGN,BRC004,User_44,Approved,Urgent,Online,1/25/2024
TXN000264,2/8/2024,Feb 2024,ACC000335,Transfer,5577.12,General Ledger,Pending,Incorrect Amount,USD,BRC013,User_40,Approved,Confirmed,Manual Entry,2/8/2024
TXN000265,4/1/2024,Apr 2024,ACC000483,Transfer,13801.92,ERP,Mismatched,Incorrect Amount,NGN,BRC012,User_35,Rejected,Confirmed,Manual Entry,
TXN000266,1/8/2024,Jan 2024,ACC000019,Unknown,6975.02,ERP,Matched,None,USD,BRC011,User_5,Approved,Urgent,Wire Transfer,1/8/2024
TXN000267,2/29/2024,Feb 2024,ACC000432,Payment,12015.65,Unknown,Pending,Duplicate,USD,Unknown,User_4,Rejected,No Comments,Online,2/29/2024
TXN000268,2/18/2024,Feb 2024,ACC000465,Payment,7766.29,Unknown,Adjusted,Missing,GBP,BRC006,User_1,Approved,No Comments,ATM,2/18/2024
TXN000269,1/3/2024,Jan 2024,ACC000435,Payment,4556.38,ERP,Mismatched,Incorrect Amount,EUR,BRC012,User_25,Pending,Urgent,Wire Transfer,1/3/2024
TXN000270,3/19/2024,Mar 2024,ACC000032,Transfer,12263.1,CRM,Adjusted,Incorrect Amount,CAD,BRC010,User_35,Unknown,Duplicate entry,Online,3/19/2024
TXN000271,2/28/2024,Feb 2024,ACC000124,Payment,10549.53,CRM,Pending,Incorrect Amount,GBP,BRC015,User_22,Pending,Incorrect amount,Manual Entry,2/28/2024
TXN000272,3/30/2024,Mar 2024,ACC000068,Deposit,10924,Payroll,Pending,None,GBP,BRC015,User_33,Rejected,Urgent,Online,3/30/2024
TXN000273,1/15/2024,Jan 2024,ACC000035,Payment,14421.09,General Ledger,Pending,None,CAD,BRC010,User_49,Rejected,Needs review,Wire Transfer,1/15/2024
TXN000274,3/20/2024,Mar 2024,ACC000139,Transfer,-101.35,CRM,Matched,None,EUR,BRC011,User_2,Approved,Duplicate entry,Wire Transfer,3/20/2024
TXN000275,1/9/2024,Jan 2024,ACC000422,Deposit,12653.3,General Ledger,Matched,None,NGN,BRC012,User_44,Pending,Urgent,Wire Transfer,1/9/2024
TXN000276,1/28/2024,Jan 2024,ACC000171,Transfer,-4886.85,Payroll,Mismatched,Missing,USD,BRC005,User_15,Rejected,Urgent,POS,1/28/2024
TXN000277,3/20/2024,Mar 2024,ACC000313,Transfer,1745.91,CRM,Adjusted,Duplicate,USD,BRC019,User_21,Pending,Urgent,ATM,3/20/2024
TXN000278,3/16/2024,Mar 2024,ACC000135,Transfer,5394.69,General Ledger,Pending,Missing,NGN,BRC015,User_10,Pending,Needs review,Unknown,3/16/2024
TXN000279,2/20/2024,Feb 2024,ACC000450,Transfer,2112.21,ERP,Pending,None,GBP,BRC001,User_49,Rejected,Needs review,Manual Entry,2/20/2024
TXN000280,1/27/2024,Jan 2024,,Withdrawal,4600.51,General Ledger,Mismatched,Duplicate,NGN,BRC008,User_28,Rejected,Urgent,Manual Entry,1/27/2024
TXN000281,2/4/2024,Feb 2024,ACC000058,Transfer,-4900.81,General Ledger,Adjusted,Missing,NGN,BRC009,User_8,Approved,Confirmed,Manual Entry,2/4/2024
TXN000282,4/1/2024,Apr 2024,ACC000428,Payment,3690.73,General Ledger,Pending,Missing,USD,BRC005,User_6,Rejected,Urgent,Online,
TXN000283,1/6/2024,Jan 2024,ACC000050,Payment,7209.8,ERP,Matched,None,NGN,BRC017,User_39,Rejected,No Comments,POS,1/6/2024
TXN000284,1/18/2024,Jan 2024,ACC000357,Withdrawal,-4589.75,ERP,Matched,None,USD,BRC005,User_25,Approved,Needs review,Wire Transfer,1/18/2024
TXN000285,3/21/2024,Mar 2024,ACC000059,Invoice,9972.21,Unknown,Mismatched,Missing,NGN,BRC003,User_45,Approved,No Comments,Online,3/21/2024
TXN000286,2/18/2024,Feb 2024,ACC000408,Withdrawal,-3715.78,General Ledger,Pending,Incorrect Amount,GBP,BRC009,User_9,Pending,Needs review,POS,2/18/2024
TXN000287,1/20/2024,Jan 2024,ACC000109,Deposit,861.28,CRM,Pending,Duplicate,USD,BRC018,User_35,Rejected,No Comments,Wire Transfer,1/20/2024
TXN000288,2/7/2024,Feb 2024,ACC000181,Withdrawal,7100.84,General Ledger,Adjusted,None,CAD,BRC016,User_27,Rejected,Duplicate entry,Manual Entry,2/7/2024
TXN000289,2/28/2024,Feb 2024,ACC000393,Invoice,12259.53,Bank,Matched,None,NGN,BRC017,User_34,Approved,Incorrect amount,Manual Entry,2/28/2024
TXN000290,1/15/2024,Jan 2024,ACC000303,Transfer,7686.4,General Ledger,Matched,None,NGN,BRC010,User_4,Approved,No Comments,POS,1/15/2024
TXN000291,1/17/2024,Jan 2024,ACC000161,Transfer,826.77,ERP,Adjusted,Missing,NGN,BRC020,User_14,Approved,No Comments,POS,1/17/2024
TXN000292,1/10/2024,Jan 2024,ACC000408,Deposit,3696.39,ERP,Pending,Missing,NGN,BRC012,User_25,Rejected,Needs review,ATM,1/10/2024
TXN000293,1/9/2024,Jan 2024,ACC000278,Deposit,2671.38,ERP,Adjusted,Missing,USD,BRC014,User_47,Pending,Urgent,Manual Entry,1/9/2024
TXN000294,1/21/2024,Jan 2024,ACC000402,Deposit,8184.19,Bank,Adjusted,Duplicate,GBP,BRC016,User_34,Rejected,Needs review,POS,1/21/2024
TXN000295,3/31/2024,Mar 2024,ACC000289,Invoice,8656.39,CRM,Matched,None,EUR,BRC019,User_24,Approved,Incorrect amount,Manual Entry,3/31/2024
TXN000296,3/6/2024,Mar 2024,ACC000418,Deposit,-2020.24,General Ledger,Matched,None,Unknown,BRC003,User_3,Approved,No Comments,Online,3/6/2024
TXN000297,2/9/2024,Feb 2024,ACC000307,Deposit,8518.12,ERP,Adjusted,Incorrect Amount,EUR,BRC010,User_14,Rejected,Duplicate entry,Online,2/9/2024
TXN000298,3/12/2024,Mar 2024,ACC000236,Invoice,7173.39,ERP,Pending,None,EUR,BRC005,User_1,Pending,Urgent,ATM,3/12/2024
TXN000299,2/11/2024,Feb 2024,ACC000492,Withdrawal,-3823.13,General Ledger,Mismatched,None,CAD,BRC011,User_22,Approved,Incorrect amount,Manual Entry,2/11/2024
TXN000300,3/1/2024,Mar 2024,ACC000329,Withdrawal,12292.39,Payroll,Mismatched,None,EUR,BRC001,User_20,Rejected,Urgent,Wire Transfer,3/1/2024
TXN000301,3/10/2024,Mar 2024,ACC000284,Deposit,-463.56,CRM,Mismatched,Duplicate,NGN,BRC008,User_39,Rejected,Urgent,Manual Entry,3/10/2024
TXN000302,1/21/2024,Jan 2024,ACC000028,Invoice,6216.71,CRM,Matched,None,CAD,BRC016,User_26,Approved,Duplicate entry,ATM,1/21/2024
TXN000303,1/11/2024,Jan 2024,ACC000467,Transfer,4125.67,ERP,Matched,None,EUR,BRC005,User_7,Approved,Incorrect amount,Wire Transfer,1/11/2024
TXN000304,1/23/2024,Jan 2024,ACC000397,Transfer,-4149.7,Bank,Matched,None,EUR,BRC008,User_47,Approved,Confirmed,POS,1/23/2024
TXN000305,3/3/2024,Mar 2024,ACC000202,Payment,11084.49,CRM,Mismatched,Incorrect Amount,EUR,BRC012,User_44,Pending,Needs review,Wire Transfer,3/3/2024
TXN000306,3/1/2024,Mar 2024,ACC000285,Invoice,6144.02,Payroll,Mismatched,Missing,EUR,BRC011,User_39,Rejected,No Comments,Manual Entry,3/1/2024
TXN000307,2/20/2024,Feb 2024,ACC000008,Payment,4886.97,CRM,Adjusted,Missing,GBP,BRC008,User_7,Pending,No Comments,POS,2/20/2024
TXN000308,2/26/2024,Feb 2024,ACC000366,Deposit,-1128.72,CRM,Matched,None,NGN,BRC004,User_6,Pending,Confirmed,Wire Transfer,2/26/2024
TXN000309,2/24/2024,Feb 2024,ACC000364,Deposit,10335.23,Payroll,Adjusted,Incorrect Amount,GBP,BRC012,User_18,Rejected,Duplicate entry,Manual Entry,
TXN000310,2/18/2024,Feb 2024,ACC000356,Payment,2075.96,General Ledger,Mismatched,None,EUR,BRC019,User_19,Pending,No Comments,Unknown,2/18/2024
TXN000311,1/20/2024,Jan 2024,ACC000116,Withdrawal,13085.7,CRM,Matched,None,GBP,BRC004,User_34,Approved,Confirmed,Wire Transfer,1/20/2024
TXN000312,1/4/2024,Jan 2024,ACC000028,Transfer,7793.16,Bank,Mismatched,Incorrect Amount,USD,BRC008,User_10,Approved,Confirmed,ATM,1/4/2024
TXN000313,4/1/2024,Apr 2024,ACC000454,Withdrawal,-1344.05,Bank,Matched,None,CAD,BRC019,User_14,Pending,Needs review,Wire Transfer,
TXN000314,2/15/2024,Feb 2024,ACC000385,Withdrawal,1562.32,Payroll,Adjusted,Duplicate,Unknown,BRC002,User_49,Rejected,Incorrect amount,Online,2/15/2024
TXN000315,1/6/2024,Jan 2024,ACC000424,Withdrawal,5584.54,CRM,Mismatched,None,Unknown,BRC015,User_10,Approved,No Comments,Manual Entry,1/6/2024
TXN000316,2/25/2024,Feb 2024,ACC000327,Deposit,2428.97,CRM,Pending,Incorrect Amount,EUR,BRC014,User_34,Rejected,Incorrect amount,Manual Entry,2/25/2024
TXN000317,4/1/2024,Apr 2024,ACC000377,Payment,7613,General Ledger,Matched,None,USD,BRC011,User_47,Pending,No Comments,Manual Entry,
TXN000318,1/5/2024,Jan 2024,ACC000167,Withdrawal,11809.36,Bank,Matched,None,EUR,Unknown,User_33,Pending,Urgent,Manual Entry,1/5/2024
TXN000319,3/23/2024,Mar 2024,ACC000285,Withdrawal,8593.34,Bank,Pending,Incorrect Amount,EUR,BRC016,User_5,Approved,Needs review,Wire Transfer,3/23/2024
TXN000320,3/10/2024,Mar 2024,ACC000007,Invoice,12489.49,CRM,Matched,None,GBP,BRC011,User_21,Rejected,Duplicate entry,Unknown,3/10/2024
TXN000321,1/8/2024,Jan 2024,ACC000307,Deposit,11158.13,General Ledger,Adjusted,None,CAD,BRC010,User_31,Rejected,Confirmed,Online,1/8/2024
TXN000322,2/3/2024,Feb 2024,ACC000362,Transfer,7395.22,CRM,Mismatched,Missing,USD,BRC002,User_17,Pending,Urgent,Manual Entry,2/3/2024
TXN000323,2/12/2024,Feb 2024,ACC000493,Transfer,14368.32,General Ledger,Matched,None,GBP,BRC009,User_20,Rejected,Needs review,Wire Transfer,2/12/2024
